,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-wind-full_0_condorpool,None,auxiliary,0,1694545833.0,,,1694545834.0,,,0.0,1694545838.0,1694545844.0,,,0.0,1694545844.0,1694545849.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-wind-full -T 2023-09-08T07:29:05+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
unzip_ID0000006,None,compute,0,1694545849.0,,,1694545855.0,1694545898.0,1694545906.0,28487012.0,1694545873.0,1694546070.0,1694545972.0,1694545983.0,43922809.0,1694546070.0,1694546075.0,6.0,,18.0,197.0,5.0,8.0,222753803.0,11.0,501616588.0,poseidon,condorpool,poseidon-worker-1-container-0-3,unzip,/usr/bin/gunzip,,3.9,0,0,,,,,,,,,
unzip_ID0000106,None,compute,0,1694545849.0,,,1694545855.0,1694545899.0,1694545908.0,27577932.0,1694545874.0,1694546070.0,1694545972.0,1694545984.0,42111120.0,1694546070.0,1694546075.0,6.0,,19.0,196.0,5.0,9.0,241199298.0,12.0,501821816.0,poseidon,condorpool,poseidon-worker-1-container-44-47,unzip,/usr/bin/gunzip,,4.0,0,0,,,,,,,,,
unzip_ID0000046,None,compute,0,1694545849.0,,,1694545855.0,1694545876.0,1694545917.0,5558496.0,1694545874.0,1694546080.0,1694546064.0,1694546073.0,54685865.0,1694546080.0,1694546085.0,6.0,,19.0,206.0,5.0,41.0,229692821.0,9.0,523855228.0,poseidon,condorpool,poseidon-worker-2-container-4-7,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000101,None,compute,0,1694545849.0,,,1694545855.0,1694545875.0,1694545917.0,6008331.0,1694545873.0,1694546080.0,1694546064.0,1694546073.0,59343794.0,1694546080.0,1694546085.0,6.0,,18.0,207.0,5.0,42.0,250988249.0,9.0,561551644.0,poseidon,condorpool,poseidon-worker-2-container-8-11,unzip,/usr/bin/gunzip,,4.3,0,0,0.0,17435811.0,43893520.0,350.0,1340.0,0.2,0.0,435895.3,4389352.0
unzip_ID0000126,None,compute,0,1694545849.0,,,1694545855.0,1694545875.0,1694545917.0,5980849.0,1694545874.0,1694546080.0,1694546064.0,1694546074.0,52990348.0,1694546080.0,1694546085.0,6.0,,19.0,206.0,5.0,42.0,249343892.0,10.0,520618424.0,poseidon,condorpool,poseidon-worker-2-container-12-15,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
unzip_ID0000031,hdd_5,compute,0,1694545849.0,,,1694545855.0,1694545875.0,1694545903.0,8593608.0,1694545873.0,1694546085.0,1694546066.0,1694546078.0,47402209.0,1694546085.0,1694546090.0,6.0,,18.0,212.0,5.0,28.0,237517035.0,12.0,539438752.0,poseidon,condorpool,poseidon-worker-1-container-4-7,unzip,/usr/bin/gunzip,,3.9,0,0,45.6,70483019.0,154095832.0,576.0,4707.0,1.1,0.1,1409660.4,5136527.7
unzip_ID0000076,None,compute,0,1694545849.0,,,1694545855.0,1694545898.0,1694545905.0,35465636.0,1694545874.0,1694545990.0,1694545972.0,1694545980.0,59946722.0,1694545990.0,1694545995.0,6.0,,19.0,116.0,5.0,7.0,233747923.0,8.0,523942844.0,poseidon,condorpool,poseidon-worker-1-container-8-11,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000011,None,compute,0,1694545849.0,,,1694545855.0,1694545876.0,1694545917.0,5658146.0,1694545874.0,1694546080.0,1694546064.0,1694546074.0,57782677.0,1694546080.0,1694546085.0,6.0,,19.0,206.0,5.0,41.0,235998389.0,10.0,565205920.0,poseidon,condorpool,poseidon-worker-2-container-16-19,unzip,/usr/bin/gunzip,,4.3,0,0,,,,,,,,,
unzip_ID0000056,None,compute,0,1694545849.0,,,1694545854.0,1694545875.0,1694545916.0,5710143.0,1694545873.0,1694546080.0,1694546064.0,1694546072.0,61144676.0,1694546080.0,1694546085.0,5.0,,19.0,207.0,5.0,41.0,232139969.0,8.0,528026776.0,poseidon,condorpool,poseidon-worker-2-container-24-27,unzip,/usr/bin/gunzip,,4.0,0,0,0.0,76492182.0,173860240.0,581.0,5309.0,1.2,0.1,1912304.5,17386024.0
unzip_ID0000111,None,compute,0,1694545849.0,,,1694545854.0,1694545876.0,1694545918.0,6107045.0,1694545874.0,1694546080.0,1694546064.0,1694546073.0,62542516.0,1694546080.0,1694546085.0,5.0,,20.0,206.0,5.0,42.0,256320311.0,9.0,567950764.0,poseidon,condorpool,poseidon-worker-2-container-32-35,unzip,/usr/bin/gunzip,,4.4,0,0,,,,,,,,,
