,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_1000-genome_0_condorpool,None,auxiliary,0,1662237340.0,,,1662237341.0,,,0.0,1662237345.0,1662237351.0,,,0.0,1662237351.0,1662237356.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0,,,,,,,,,
individuals_ID0000047,hdd_5,compute,0,1662237356.0,,,1662237361.0,1662237553.0,1662238504.0,1971976.0,1662237369.0,1662239653.0,1662239727.0,1662239732.0,87352.0,1662239653.0,1662239658.0,5.0,,8.0,2284.0,5.0,951.0,1875899146.0,5.0,387950.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_53783/pegasus.XTaePpild/individuals,,892.5,0,0,0.3,1015596455.0,5863753.0,125948.0,2516.0,883.0,1.7,958109.9,6515.3
individuals_ID0000046,None,compute,0,1662237356.0,,,1662237361.0,1662237530.0,1662237668.0,7327437.0,1662237369.0,1662239408.0,1662239485.0,1662239490.0,79095.0,1662239408.0,1662239413.0,5.0,,8.0,2039.0,5.0,138.0,1014283276.0,5.0,357225.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_63848/pegasus.uv5dovieK/individuals,,905.8,0,0,0.1,1015639054.0,5709172.0,126107.0,2540.0,902.8,1.6,883164.4,5947.1
individuals_ID0000045,None,compute,0,1662237356.0,,,1662237361.0,1662237600.0,1662237770.0,5974723.0,1662237369.0,1662239268.0,1662239344.0,1662239349.0,76082.0,1662239268.0,1662239273.0,5.0,,8.0,1899.0,5.0,170.0,1014283276.0,5.0,337557.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_49461/pegasus.KVbDVJ2JC/individuals,,907.4,0,0,0.0,1015605040.0,4774666.0,125988.0,2508.0,892.1,6.4,898765.5,5134.0
individuals_ID0000044,hdd_5,compute,0,1662237356.0,,,1662237361.0,1662237525.0,1662238495.0,2033239.0,1662237369.0,1662239693.0,1662239768.0,1662239773.0,96809.0,1662239693.0,1662239698.0,5.0,,8.0,2324.0,5.0,970.0,1972699490.0,5.0,465653.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_58247/pegasus.0284Krz62/individuals,,880.5,0,0,0.2,1015618783.0,6939903.0,126032.0,2520.0,868.2,5.6,914971.9,7305.2
individuals_ID0000049,None,compute,0,1662237356.0,,,1662237361.0,1662237553.0,1662237665.0,9064335.0,1662237369.0,1662239378.0,1662239452.0,1662239457.0,89716.0,1662239378.0,1662239383.0,5.0,,8.0,2009.0,5.0,112.0,1014283276.0,5.0,409417.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_66490/pegasus.87DlYo5Vd/individuals,,876.8,0,0,0.0,1015620344.0,6103078.0,126053.0,2524.0,871.1,3.4,898779.1,6706.7
individuals_ID0000048,hdd_5,compute,0,1662237356.0,,,1662237361.0,1662237600.0,1662237772.0,5908670.0,1662237369.0,1662239258.0,1662239332.0,1662239337.0,109820.0,1662239258.0,1662239263.0,5.0,,8.0,1889.0,5.0,172.0,1014283276.0,5.0,489074.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_51577/pegasus.5FL8TtnHh/individuals,,902.5,0,0,0.2,1015601250.0,7045756.0,125973.0,2523.0,896.1,2.0,906786.8,7658.4
individuals_ID0000032,None,compute,0,1662237356.0,,,1662237361.0,1662237553.0,1662237672.0,8507700.0,1662237369.0,1662239393.0,1662239467.0,1662239472.0,73635.0,1662239393.0,1662239398.0,5.0,,8.0,2024.0,5.0,119.0,1014283276.0,5.0,325724.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_52159/pegasus.wwOCKJQ99/individuals,,883.7,0,0,0.7,1033859239.0,5526833.0,133596.0,2554.0,881.6,2.1,906894.1,6007.4
individuals_ID0000031,hdd_5,compute,0,1662237356.0,,,1662237361.0,1662237525.0,1662238351.0,1228203.0,1662237369.0,1662239513.0,1662239589.0,1662239594.0,58806.0,1662239513.0,1662239518.0,5.0,,8.0,2144.0,5.0,826.0,1014283276.0,5.0,259974.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_55529/pegasus.4GXC28T0j/individuals,,907.6,0,0,0.0,1015602924.0,4465057.0,125975.0,2531.0,897.4,7.0,940373.1,4853.3
individuals_ID0000030,None,compute,0,1662237356.0,,,1662237361.0,1662237569.0,1662237771.0,5027981.0,1662237369.0,1662239278.0,1662239351.0,1662239356.0,50552.0,1662239278.0,1662239283.0,5.0,,8.0,1909.0,5.0,202.0,1014283276.0,5.0,221548.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_53181/pegasus.Ran22HXfO/individuals,,922.0,0,0,0.2,1015608804.0,3253642.0,126003.0,2520.0,914.9,1.8,890884.9,3461.3
