,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_predict-future-sales_0_local,None,auxiliary,0,1677062778.0,,,1677062779.0,,,0.0,1677062783.0,1677062789.0,,,0.0,1677062789.0,1677062794.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
create_dir_predict-future-sales_0_condorpool,None,auxiliary,0,1677062778.0,,,1677062779.0,,,0.0,1677062783.0,1677062789.0,,,0.0,1677062789.0,1677062794.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
stage_in_local_local_4_0,None,transfer,0,1677062794.0,,,1677062799.0,1677062800.0,1677062802.0,5907.0,1677062799.0,1677062809.0,,,0.0,1677062809.0,1677062814.0,5.0,,0.0,10.0,5.0,2.0,12577.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0,,,,,,,,,
stage_in_local_condorpool_8_0,None,transfer,0,1677062794.0,,,1677062799.0,1677062800.0,1677062803.0,682.0,1677062799.0,1677062809.0,,,0.0,1677062809.0,1677062814.0,5.0,,0.0,10.0,5.0,3.0,2368.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0,,,,,,,,,
stage_in_local_condorpool_3_0,None,transfer,0,1677062794.0,,,1677062799.0,1677062800.0,1677062804.0,3049.0,1677062799.0,1677062809.0,,,0.0,1677062809.0,1677062814.0,5.0,,0.0,10.0,5.0,4.0,12704.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0,,,,,,,,,
stage_in_local_condorpool_2_0,None,transfer,0,1677062794.0,,,1677062799.0,1677062800.0,1677062805.0,9926.0,1677062799.0,1677062814.0,,,0.0,1677062814.0,1677062819.0,5.0,,0.0,15.0,5.0,5.0,55480.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.0,0,0,,,,,,,,,
stage_in_local_condorpool_1_0,None,transfer,0,1677062794.0,,,1677062799.0,1677062800.0,1677062804.0,3668.0,1677062799.0,1677062809.0,,,0.0,1677062809.0,1677062814.0,5.0,,0.0,10.0,5.0,4.0,15640.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0,,,,,,,,,
stage_in_local_condorpool_0_0,None,transfer,0,1677062794.0,,,1677062799.0,1677062800.0,1677062809.0,96534314.0,1677062799.0,1677062819.0,,,0.0,1677062819.0,1677062824.0,5.0,,0.0,20.0,5.0,9.0,936801734.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,5.7,0,0,,,,,,,,,
stage_in_local_condorpool_7_0,None,transfer,0,1677062794.0,,,1677062799.0,1677062800.0,1677062803.0,1025.0,1677062799.0,1677062809.0,,,0.0,1677062809.0,1677062814.0,5.0,,0.0,10.0,5.0,3.0,3488.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0,,,,,,,,,
stage_in_local_condorpool_6_0,None,transfer,0,1677062794.0,,,1677062799.0,1677062800.0,1677062803.0,2284.0,1677062799.0,1677062809.0,,,0.0,1677062809.0,1677062814.0,5.0,,0.0,10.0,5.0,3.0,7870.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0,,,,,,,,,
preprocess_ID0000003,None,compute,0,1677062824.0,,,1677062829.0,1677062800.0,1677062819.0,45488308.6,1677062840.0,1677062889.0,1677062831.0,1677062838.0,23217168.0,1677062889.0,1677062894.0,5.0,,11.0,49.0,5.0,19.0,467356066.0,7.0,160257914.0,poseidon,condorpool,poseidon-worker-2-container-0-7,preprocess,/srv/preprocess,,4.3,0,0,,,,,,,,,
nlp_ID0000002,None,compute,0,1677062824.0,,,1677062829.0,1677062800.0,1677062816.0,44931533.2,1677062840.0,1677063249.0,1677063197.0,1677063201.0,606423.0,1677063249.0,1677063254.0,5.0,,11.0,409.0,5.0,16.0,369033604.0,4.0,2755872.0,poseidon,condorpool,poseidon-worker-3-container-16-23,nlp,/srv/nlp,,1591.1,0,0,0.0,21410316.0,8791.0,3104.0,5.0,1546.7,2.6,82347.4,879.1
eda_ID0000001,hdd_10,compute,0,1677062824.0,,,1677062829.0,1677062800.0,1677062828.0,48379410.7,1677062840.0,1677062939.0,1677062883.0,1677062887.0,280408.0,1677062939.0,1677062944.0,5.0,,11.0,99.0,5.0,28.0,464177772.0,4.0,1195277.0,poseidon,condorpool,poseidon-worker-3-container-24-31,eda,/srv/eda,,35.9,0,0,0.0,144677530.0,743119.0,27312.0,37.0,27.5,2.5,4822584.3,24770.6
feature_eng_1_ID0000005,None,compute,0,1677062894.0,,,1677062899.0,1677062881.0,1677062899.0,49426914.2,1677062921.0,1677062984.0,1677062923.0,1677062933.0,38910756.0,1677062984.0,1677062989.0,5.0,,22.0,63.0,5.0,18.0,528250191.0,10.0,393324463.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_1,/srv/feature_eng_1,,15.9,0,0,0.0,169610206.0,8.0,1723.0,1.0,8.0,2.0,16961020.6,0.8
feature_eng_0_ID0000004,None,compute,0,1677062894.0,,,1677062899.0,1677062860.0,1677062877.0,44884560.2,1677062901.0,1677062944.0,1677062888.0,1677062892.0,204299.0,1677062944.0,1677062949.0,5.0,,2.0,43.0,5.0,17.0,369949088.0,4.0,893320.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_0,/srv/feature_eng_0,,5.0,0,0,,,,,,,,,
feature_eng_5_ID0000009,None,compute,0,1677062989.0,,,1677062994.0,1677062956.0,1677062985.0,39915958.4,1677062996.0,1677063284.0,1677063218.0,1677063232.0,46787103.0,1677063284.0,1677063289.0,5.0,,2.0,288.0,5.0,29.0,856820455.0,14.0,655540227.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_5,/srv/feature_eng_5,,223.3,0,0,0.0,498326415.0,8.0,2095.0,1.0,199.2,20.8,2265120.1,0.8
stage_out_local_condorpool_1_0,None,transfer,0,1677062989.0,,,1677062994.0,,,0.0,1677062994.0,1677063004.0,1677062994.0,1677062999.0,92758670.0,1677063004.0,1677063009.0,5.0,,0.0,10.0,5.0,,,5.0,394217783.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.2,0,0,,,,,,,,,
feature_eng_3_ID0000007,None,compute,0,1677062989.0,,,1677062994.0,1677062955.0,1677062979.0,50690883.0,1677062995.0,1677063169.0,1677063097.0,1677063119.0,53848036.0,1677063169.0,1677063174.0,5.0,,1.0,174.0,5.0,24.0,762217561.0,22.0,1179971921.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_3,/srv/feature_eng_3,,106.0,0,0,0.0,403667828.0,8.0,1528.0,1.0,67.6,32.4,4036678.3,0.8
feature_eng_4_ID0000008,hdd_10,compute,0,1677062989.0,,,1677062994.0,1677062955.0,1677062975.0,59872556.5,1677062995.0,1677063244.0,1677063082.0,1677063104.0,54454716.0,1677063244.0,1677063249.0,5.0,,1.0,249.0,5.0,20.0,761328752.0,22.0,1201824259.0,poseidon,condorpool,poseidon-worker-3-container-24-31,feature_eng_4,/srv/feature_eng_4,,51.3,0,0,0.0,402708699.0,8.0,1335.0,1.0,37.2,12.8,8054174.0,0.8
feature_eng_2_ID0000006,None,compute,0,1677062989.0,,,1677062994.0,1677062962.0,1677062986.0,50655643.4,1677063002.0,1677063359.0,1677063277.0,1677063308.0,57740120.0,1677063359.0,1677063364.0,5.0,,8.0,357.0,5.0,24.0,761320658.0,31.0,1748107178.0,poseidon,condorpool,poseidon-worker-2-container-0-7,feature_eng_2,/srv/feature_eng_2,,277.2,0,0,0.0,402842376.0,8.0,1795.0,1.0,206.4,63.6,1492008.8,0.8
