,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_1000-genome_0_condorpool,None,auxiliary,0,1662754233.0,,,1662754234.0,,,0.0,1662754238.0,1662754244.0,,,0.0,1662754244.0,1662754249.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0,,,,,,,,,
individuals_ID0000047,hdd_10,compute,0,1662754249.0,,,1662754254.0,1662754499.0,1662754703.0,4979650.0,1662754275.0,1662757464.0,1662757554.0,1662757559.0,88952.0,1662757464.0,1662757469.0,5.0,,21.0,3189.0,5.0,204.0,1014283276.0,5.0,388516.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_51294/pegasus.uKxkbblMD/individuals,,768.2,0,0,0.0,1024429745.0,6061553.0,131804.0,2530.0,763.9,3.8,360714.7,2134.3
individuals_ID0000046,hdd_10,compute,0,1662754249.0,,,1662754254.0,1662754382.0,1662754535.0,6660944.0,1662754275.0,1662757909.0,1662758001.0,1662758006.0,76380.0,1662757909.0,1662757914.0,5.0,,21.0,3634.0,5.0,153.0,1014283276.0,5.0,357952.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_46768/pegasus.K02YYbC3f/individuals,,769.0,0,0,6.7,1022877771.0,5826759.0,131993.0,2529.0,762.8,5.7,295629.4,1684.0
individuals_ID0000045,None,compute,0,1662754249.0,,,1662754254.0,1662754460.0,1662754547.0,11692773.0,1662754277.0,1662758189.0,1662758280.0,1662758285.0,73914.0,1662758189.0,1662758194.0,5.0,,23.0,3912.0,5.0,87.0,1014283276.0,5.0,338529.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_41377/pegasus.zulYjhQ27/individuals,,764.6,0,0,6.5,1016564148.0,4806057.0,129813.0,2522.0,759.7,3.9,273269.9,1295.4
individuals_ID0000044,hdd_10,compute,0,1662754249.0,,,1662754254.0,1662754499.0,1662754738.0,4243961.0,1662754275.0,1662758600.0,1662758692.0,1662758697.0,99984.0,1662758600.0,1662758605.0,5.0,,21.0,4325.0,5.0,239.0,1014283276.0,5.0,466470.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_46062/pegasus.0eGFHGFVd/individuals,,767.9,0,0,0.0,1016647467.0,6960839.0,130145.0,2516.0,760.3,4.3,258032.4,1771.2
individuals_ID0000049,hdd_10,compute,0,1662754249.0,,,1662754254.0,1662754381.0,1662754693.0,3252323.0,1662754275.0,1662758976.0,1662759069.0,1662759073.0,93311.0,1662758976.0,1662758981.0,5.0,,21.0,4701.0,5.0,312.0,1014283276.0,4.0,410541.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_49862/pegasus.EcomNGTZW/individuals,,773.4,0,0,0.0,1034888079.0,6496519.0,138326.0,2525.0,766.5,6.9,236816.5,1486.6
individuals_ID0000048,None,compute,0,1662754249.0,,,1662754254.0,1662754383.0,1662754545.0,6263520.0,1662754274.0,1662758986.0,1662759079.0,1662759083.0,110432.0,1662758986.0,1662758991.0,5.0,,20.0,4712.0,5.0,162.0,1014283276.0,4.0,490089.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_51879/pegasus.C6M8Cm0mh/individuals,,806.0,0,0,6.3,1016866718.0,7002507.0,131013.0,2501.0,792.0,5.9,224970.5,1549.2
individuals_ID0000032,None,compute,0,1662754249.0,,,1662754254.0,1662754381.0,1662754707.0,3113496.0,1662754275.0,1662757349.0,1662757439.0,1662757444.0,72735.0,1662757349.0,1662757354.0,5.0,,21.0,3074.0,5.0,326.0,1014283276.0,5.0,326247.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_49037/pegasus.trpfEe8qV/individuals,,777.4,0,0,0.0,1021537393.0,5287219.0,130463.0,2528.0,772.8,4.0,379753.7,1965.5
individuals_ID0000031,None,compute,0,1662754249.0,,,1662754254.0,1662754381.0,1662754708.0,3107197.0,1662754275.0,1662759367.0,1662759457.0,1662759462.0,58431.0,1662759367.0,1662759372.0,5.0,,21.0,5092.0,5.0,327.0,1014283276.0,5.0,261161.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_48508/pegasus.HVXamnJUo/individuals,,797.1,0,0,0.0,1016938916.0,4455067.0,131321.0,2512.0,787.0,6.0,214544.1,939.9
individuals_ID0000030,hdd_10,compute,0,1662754249.0,,,1662754254.0,1662754432.0,1662754729.0,3413631.0,1662754274.0,1662759086.0,1662759177.0,1662759182.0,50868.0,1662759086.0,1662759091.0,5.0,,20.0,4812.0,5.0,297.0,1014283276.0,5.0,222695.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_48375/pegasus.VJzlwGkkD/individuals,,825.9,0,0,0.0,1016837343.0,3263940.0,130895.0,2521.0,820.1,4.5,229017.4,735.1
individuals_ID0000036,hdd_10,compute,0,1662754249.0,,,1662754254.0,1662754382.0,1662754597.0,4715416.0,1662754274.0,1662758244.0,1662758336.0,1662758341.0,47648.0,1662758244.0,1662758250.0,5.0,,20.0,3970.0,6.0,215.0,1014283276.0,5.0,216900.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_50573/pegasus.p5tVKjn9j/individuals,,789.9,0,0,10.6,1016567582.0,3895413.0,129828.0,2522.0,786.7,2.0,272538.2,1044.3
sifting_ID0000104,hdd_10,compute,0,1662754249.0,,,1662754254.0,1662754460.0,1662754744.0,6011328.0,1662754275.0,1662754885.0,1662754976.0,1662754981.0,217355.0,1662754885.0,1662754890.0,5.0,,21.0,610.0,5.0,284.0,1708159164.0,5.0,1055195.0,poseidon,condorpool,worker1-container-24-27,sifting,/var/lib/condor/execute/dir_42112/pegasus.W2bHZ7EoB/sifting,,4.3,0,0,0.0,4643826856.0,21410470.0,299726.0,5099.0,2.1,1.6,116095671.4,1070523.5
individuals_ID0000035,hdd_10,compute,0,1662754249.0,,,1662754254.0,1662754499.0,1662754744.0,4139920.0,1662754275.0,1662755715.0,1662755805.0,1662755810.0,91046.0,1662755715.0,1662755720.0,5.0,,21.0,1440.0,5.0,245.0,1014283276.0,5.0,409636.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_49824/pegasus.2wyovpXD1/individuals,,757.7,0,0,0.0,1015556575.0,6818253.0,125810.0,2517.0,752.5,2.2,967196.7,6493.6
individuals_ID0000033,None,compute,0,1662754249.0,,,1662754254.0,1662754384.0,1662754705.0,3151590.0,1662754275.0,1662758756.0,1662758849.0,1662758853.0,91661.0,1662758756.0,1662758761.0,5.0,,21.0,4481.0,5.0,321.0,1014283276.0,4.0,417486.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_54479/pegasus.ZYVU3g2Fw/individuals,,771.5,0,0,0.0,1016709266.0,6590662.0,130406.0,2510.0,762.3,4.2,246176.6,1595.8
individuals_ID0000039,None,compute,0,1662754249.0,,,1662754254.0,1662754382.0,1662754700.0,3191415.0,1662754275.0,1662757349.0,1662757440.0,1662757444.0,60185.0,1662757349.0,1662757354.0,5.0,,21.0,3074.0,5.0,318.0,1014283276.0,4.0,279361.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_53310/pegasus.yVFkomZoH/individuals,,789.4,0,0,0.0,1016172103.0,4266202.0,128276.0,2521.0,784.4,3.4,374971.3,1574.2
individuals_ID0000038,hdd_10,compute,0,1662754249.0,,,1662754254.0,1662754499.0,1662754698.0,5082305.0,1662754274.0,1662758986.0,1662759078.0,1662759082.0,70047.0,1662758986.0,1662758991.0,5.0,,20.0,4712.0,5.0,199.0,1014283276.0,4.0,304290.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_51292/pegasus.OTjlbdX79/individuals,,769.7,0,0,0.0,1016806435.0,8027806.0,130778.0,2515.0,760.1,6.1,232678.8,1837.0
individuals_ID0000037,None,compute,0,1662754249.0,,,1662754254.0,1662754381.0,1662754546.0,6135244.0,1662754274.0,1662758806.0,1662758897.0,1662758901.0,62628.0,1662758806.0,1662758811.0,5.0,,20.0,4532.0,5.0,165.0,1014283276.0,4.0,276964.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_58552/pegasus.5f3OhAA4u/individuals,,773.3,0,0,71.1,1016797680.0,5809203.0,130743.0,2518.0,765.7,5.1,234285.2,1357.3
