,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-wind-full_0_condorpool,None,auxiliary,0,1694542497.0,,,1694542498.0,,,0.0,1694542501.0,1694542508.0,,,0.0,1694542508.0,1694542513.0,1.0,,3.0,7.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-wind-full -T 2023-09-08T07:29:05+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
unzip_ID0000006,cpu_3,compute,0,1694542513.0,,,1694542518.0,1694542544.0,1694542552.0,26554590.0,1694542541.0,1694542593.0,1694542571.0,1694542584.0,38373781.0,1694542593.0,1694542598.0,5.0,,23.0,52.0,5.0,8.0,222753803.0,13.0,501616588.0,poseidon,condorpool,poseidon-worker-1-container-36-39,unzip,/usr/bin/gunzip,,3.9,0,0,,,,,,,,,
unzip_ID0000106,None,compute,0,1694542513.0,,,1694542518.0,1694542544.0,1694542553.0,28565762.0,1694542542.0,1694542588.0,1694542565.0,1694542579.0,36388511.0,1694542588.0,1694542593.0,5.0,,24.0,46.0,5.0,9.0,241199298.0,14.0,501821816.0,poseidon,condorpool,poseidon-worker-1-container-12-15,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000046,None,compute,0,1694542513.0,,,1694542518.0,1694542540.0,1694542547.0,34324590.0,1694542538.0,1694542573.0,1694542559.0,1694542567.0,61650634.0,1694542573.0,1694542578.0,5.0,,20.0,35.0,5.0,7.0,229692821.0,8.0,523855228.0,poseidon,condorpool,poseidon-worker-2-container-0-3,unzip,/usr/bin/gunzip,,3.9,0,0,,,,,,,,,
unzip_ID0000101,None,compute,0,1694542513.0,,,1694542518.0,1694542540.0,1694542549.0,25724322.0,1694542538.0,1694542583.0,1694542562.0,1694542573.0,50937347.0,1694542583.0,1694542588.0,5.0,,20.0,45.0,5.0,9.0,250988249.0,11.0,561551644.0,poseidon,condorpool,poseidon-worker-1-container-8-11,unzip,/usr/bin/gunzip,,4.3,0,0,,,,,,,,,
unzip_ID0000126,cpu_3,compute,0,1694542513.0,,,1694542518.0,1694542540.0,1694542549.0,28231624.0,1694542538.0,1694542583.0,1694542563.0,1694542577.0,37588247.0,1694542583.0,1694542588.0,5.0,,20.0,45.0,5.0,9.0,249343892.0,14.0,520618424.0,poseidon,condorpool,poseidon-worker-2-container-4-7,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
unzip_ID0000031,None,compute,0,1694542513.0,,,1694542518.0,1694542541.0,1694542550.0,25960687.0,1694542539.0,1694542588.0,1694542565.0,1694542580.0,36113304.0,1694542588.0,1694542593.0,5.0,,21.0,49.0,5.0,9.0,237517035.0,15.0,539438752.0,poseidon,condorpool,poseidon-worker-2-container-20-23,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000076,None,compute,0,1694542513.0,,,1694542518.0,1694542540.0,1694542548.0,28999816.0,1694542539.0,1694542578.0,1694542561.0,1694542571.0,51786917.0,1694542578.0,1694542583.0,5.0,,21.0,39.0,5.0,8.0,233747923.0,10.0,523942844.0,poseidon,condorpool,poseidon-worker-2-container-24-27,unzip,/usr/bin/gunzip,,4.0,0,0,,,,,,,,,
unzip_ID0000011,None,compute,0,1694542513.0,,,1694542518.0,1694542540.0,1694542550.0,24887926.0,1694542539.0,1694542588.0,1694542565.0,1694542582.0,32136254.0,1694542588.0,1694542593.0,5.0,,21.0,49.0,5.0,10.0,235998389.0,17.0,565205920.0,poseidon,condorpool,poseidon-worker-2-container-16-19,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
unzip_ID0000056,cpu_3,compute,0,1694542513.0,,,1694542518.0,1694542540.0,1694542546.0,35341947.0,1694542538.0,1694542573.0,1694542559.0,1694542567.0,62474307.0,1694542573.0,1694542578.0,5.0,,20.0,35.0,5.0,6.0,232139969.0,8.0,528026776.0,poseidon,condorpool,poseidon-worker-2-container-12-15,unzip,/usr/bin/gunzip,,4.0,0,0,,,,,,,,,
