,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_1000-genome_0_condorpool,None,auxiliary,0,1659860763.0,,,1659860764.0,,,0.0,1659860768.0,1659860774.0,,,0.0,1659860774.0,1659860779.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0,,,,,,,,,
individuals_ID0000047,None,compute,0,1659860779.0,,,1659860785.0,1659860815.0,1659860882.0,15240900.0,1659860805.0,1659861912.0,1659861905.0,1659861910.0,83715.0,1659861912.0,1659861917.0,6.0,,20.0,1107.0,5.0,67.0,1014283276.0,5.0,387909.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_107459/pegasus.zKcE0FeIm/individuals,,914.3,0,0,0.0,1015544302.0,5861844.0,125750.0,2501.0,904.5,2.0,1005489.4,5803.8
individuals_ID0000046,None,compute,0,1659860779.0,,,1659860785.0,1659860813.0,1659860881.0,14957855.0,1659860805.0,1659861817.0,1659861811.0,1659861816.0,78416.0,1659861817.0,1659861822.0,6.0,,20.0,1012.0,5.0,68.0,1014283276.0,5.0,356952.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_70766/pegasus.TiLWtNkfl/individuals,,924.4,0,0,0.0,1015494770.0,5691798.0,125589.0,2514.0,917.5,2.2,1103798.7,6186.7
individuals_ID0000045,None,compute,0,1659860779.0,,,1659860785.0,1659860816.0,1659860856.0,25224691.0,1659860805.0,1659861817.0,1659861811.0,1659861815.0,72076.0,1659861817.0,1659861822.0,6.0,,20.0,1012.0,5.0,40.0,1014283276.0,4.0,337426.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_134197/pegasus.s84qy2vuP/individuals,,948.1,0,0,0.0,1015516783.0,4773653.0,125645.0,2500.0,937.0,2.3,1080337.0,5078.4
individuals_ID0000044,None,compute,0,1659860779.0,,,1659860785.0,1659860816.0,1659860880.0,15881342.0,1659860805.0,1659861837.0,1659861830.0,1659861835.0,99947.0,1659861837.0,1659861842.0,6.0,,20.0,1032.0,5.0,64.0,1014283276.0,5.0,465661.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_109144/pegasus.Q54fLInwV/individuals,,943.5,0,0,0.0,1015506541.0,6957776.0,125621.0,2514.0,932.9,6.3,1080326.1,7401.9
individuals_ID0000049,None,compute,0,1659860779.0,,,1659860785.0,1659860816.0,1659860885.0,14667929.0,1659860805.0,1659861832.0,1659861825.0,1659861830.0,86447.0,1659861832.0,1659861837.0,6.0,,20.0,1027.0,5.0,69.0,1014283276.0,5.0,409382.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_78571/pegasus.RYZ6bFTtk/individuals,,934.6,0,0,0.0,1015509699.0,6077362.0,125628.0,2498.0,927.9,1.9,1091945.9,6534.8
individuals_ID0000048,None,compute,0,1659860779.0,,,1659860785.0,1659860815.0,1659860882.0,15021202.0,1659860805.0,1659861822.0,1659861817.0,1659861821.0,103016.0,1659861822.0,1659861827.0,6.0,,20.0,1017.0,5.0,67.0,1014283276.0,4.0,488667.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_73767/pegasus.uoz5xUKW5/individuals,,928.8,0,0,0.0,1015494329.0,7002089.0,125589.0,2500.0,918.2,1.4,1103798.2,7611.0
individuals_ID0000032,None,compute,0,1659860779.0,,,1659860785.0,1659860816.0,1659860889.0,13803874.0,1659860805.0,1659861832.0,1659861826.0,1659861831.0,70038.0,1659861832.0,1659861837.0,6.0,,20.0,1027.0,5.0,73.0,1014283276.0,5.0,325509.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_86536/pegasus.vz2Qez2lc/individuals,,931.0,0,0,0.0,1015509694.0,5190773.0,125628.0,2521.0,926.7,2.6,1091945.9,5581.5
individuals_ID0000031,None,compute,0,1659860779.0,,,1659860785.0,1659860816.0,1659860870.0,18683050.0,1659860805.0,1659861827.0,1659861821.0,1659861826.0,56357.0,1659861827.0,1659861832.0,6.0,,20.0,1022.0,5.0,54.0,1014283276.0,5.0,259754.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_95502/pegasus.TXITQNScG/individuals,,943.5,0,0,0.0,1015515311.0,4452729.0,125645.0,2511.0,935.9,2.4,1080335.4,4736.9
individuals_ID0000030,None,compute,0,1659860779.0,,,1659860785.0,1659860816.0,1659860854.0,27031382.0,1659860805.0,1659861902.0,1659861897.0,1659861902.0,49279.0,1659861902.0,1659861907.0,6.0,,20.0,1097.0,5.0,38.0,1014283276.0,5.0,221557.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_144285/pegasus.eHbEhB0gw/individuals,,946.1,0,0,0.1,1015551413.0,3239499.0,125780.0,2499.0,935.5,2.3,985972.2,3145.1
