,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-wind-full_0_condorpool,None,auxiliary,0,1694339510.0,,,1694339512.0,,,0.0,1694339515.0,1694339522.0,,,0.0,1694339522.0,1694339527.0,2.0,,3.0,7.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-wind-full -T 2023-09-08T07:29:05+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
unzip_ID0000006,None,compute,0,1694339527.0,,,1694339532.0,1694339548.0,1694339556.0,27863973.0,1694339546.0,1694339587.0,1694339569.0,1694339580.0,41886698.0,1694339587.0,1694339592.0,5.0,,14.0,41.0,5.0,8.0,222753803.0,11.0,501616588.0,poseidon,condorpool,poseidon-worker-2-container-44-47,unzip,/usr/bin/gunzip,,3.9,0,0,,,,,,,,,
unzip_ID0000106,None,compute,0,1694339527.0,,,1694339532.0,1694339543.0,1694339552.0,28215992.0,1694339542.0,1694339582.0,1694339565.0,1694339575.0,49510431.0,1694339582.0,1694339587.0,5.0,,10.0,40.0,5.0,9.0,241199298.0,10.0,501821816.0,poseidon,condorpool,poseidon-worker-1-container-44-47,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000046,None,compute,0,1694339527.0,,,1694339532.0,1694339544.0,1694339551.0,32336274.0,1694339542.0,1694339582.0,1694339563.0,1694339572.0,57758442.0,1694339582.0,1694339587.0,5.0,,10.0,40.0,5.0,7.0,229692821.0,9.0,523855228.0,poseidon,condorpool,poseidon-worker-2-container-4-7,unzip,/usr/bin/gunzip,,4.0,0,0,,,,,,,,,
unzip_ID0000101,None,compute,0,1694339527.0,,,1694339532.0,1694339543.0,1694339552.0,29967939.0,1694339542.0,1694339587.0,1694339565.0,1694339581.0,36170806.0,1694339587.0,1694339592.0,5.0,,10.0,45.0,5.0,9.0,250988249.0,16.0,561551644.0,poseidon,condorpool,poseidon-worker-1-container-4-7,unzip,/usr/bin/gunzip,,4.4,0,0,,,,,,,,,
unzip_ID0000026,None,compute,0,1694339527.0,,,1694339532.0,1694339543.0,1694339553.0,23662226.0,1694339541.0,1694339582.0,1694339565.0,1694339575.0,49685343.0,1694339582.0,1694339587.0,5.0,,9.0,41.0,5.0,10.0,227963832.0,10.0,523917888.0,poseidon,condorpool,poseidon-worker-2-container-24-27,unzip,/usr/bin/gunzip,,4.0,0,0,,,,,,,,,
unzip_ID0000126,None,compute,0,1694339527.0,,,1694339532.0,1694339545.0,1694339553.0,30685836.0,1694339543.0,1694339587.0,1694339565.0,1694339578.0,38920678.0,1694339587.0,1694339592.0,5.0,,11.0,44.0,5.0,8.0,249343892.0,13.0,520618424.0,poseidon,condorpool,poseidon-worker-2-container-12-15,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
unzip_ID0000031,None,compute,0,1694339527.0,,,1694339532.0,1694339544.0,1694339554.0,23965722.0,1694339542.0,1694339587.0,1694339567.0,1694339580.0,43808947.0,1694339587.0,1694339592.0,5.0,,10.0,45.0,5.0,10.0,237517035.0,13.0,539438752.0,poseidon,condorpool,poseidon-worker-1-container-8-11,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
unzip_ID0000076,None,compute,0,1694339527.0,,,1694339532.0,1694339543.0,1694339550.0,35505155.0,1694339541.0,1694339577.0,1694339562.0,1694339571.0,59607056.0,1694339577.0,1694339582.0,5.0,,9.0,36.0,5.0,7.0,233747923.0,9.0,523942844.0,poseidon,condorpool,poseidon-worker-2-container-16-19,unzip,/usr/bin/gunzip,,4.0,0,0,,,,,,,,,
unzip_ID0000011,None,compute,0,1694339527.0,,,1694339532.0,1694339544.0,1694339552.0,27264759.0,1694339542.0,1694339592.0,1694339566.0,1694339586.0,27950374.0,1694339592.0,1694339597.0,5.0,,10.0,50.0,5.0,8.0,235998389.0,20.0,565205920.0,poseidon,condorpool,poseidon-worker-1-container-32-35,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
