,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-wind-full_0_condorpool,None,auxiliary,0,1694333239.0,,,1694333240.0,,,0.0,1694333244.0,1694333250.0,,,0.0,1694333250.0,1694333255.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-wind-full -T 2023-09-08T07:29:05+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
unzip_ID0000006,None,compute,0,1694333255.0,,,1694333261.0,1694333281.0,1694333289.0,27396871.0,1694333279.0,1694333321.0,1694333301.0,1694333312.0,43165085.0,1694333321.0,1694333326.0,6.0,,18.0,42.0,5.0,8.0,222753803.0,11.0,501616588.0,poseidon,condorpool,poseidon-worker-1-container-16-19,unzip,/usr/bin/gunzip,,3.8,0,0,,,,,,,,,
unzip_ID0000106,None,compute,0,1694333255.0,,,1694333261.0,1694333285.0,1694333293.0,29655615.0,1694333283.0,1694333326.0,1694333307.0,1694333320.0,37076890.0,1694333326.0,1694333331.0,6.0,,22.0,43.0,5.0,8.0,241199298.0,13.0,501821816.0,poseidon,condorpool,poseidon-worker-1-container-44-47,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000046,None,compute,0,1694333255.0,,,1694333261.0,1694333281.0,1694333290.0,24443190.0,1694333279.0,1694333321.0,1694333303.0,1694333315.0,42569460.0,1694333321.0,1694333326.0,6.0,,18.0,42.0,5.0,9.0,229692821.0,12.0,523855228.0,poseidon,condorpool,poseidon-worker-2-container-4-7,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000101,None,compute,0,1694333255.0,,,1694333261.0,1694333281.0,1694333290.0,28445694.0,1694333280.0,1694333326.0,1694333303.0,1694333317.0,42120176.0,1694333326.0,1694333331.0,6.0,,19.0,46.0,5.0,9.0,250988249.0,14.0,561551644.0,poseidon,condorpool,poseidon-worker-2-container-16-19,unzip,/usr/bin/gunzip,,4.4,0,0,,,,,,,,,
unzip_ID0000026,None,compute,0,1694333255.0,,,1694333261.0,1694333281.0,1694333289.0,28605410.0,1694333280.0,1694333321.0,1694333301.0,1694333312.0,48213841.0,1694333321.0,1694333326.0,6.0,,19.0,41.0,5.0,8.0,227963832.0,11.0,523917888.0,poseidon,condorpool,poseidon-worker-1-container-0-3,unzip,/usr/bin/gunzip,,4.0,0,0,,,,,,,,,
unzip_ID0000126,None,compute,0,1694333255.0,,,1694333261.0,1694333281.0,1694333289.0,29554021.0,1694333279.0,1694333321.0,1694333302.0,1694333314.0,44978931.0,1694333321.0,1694333326.0,6.0,,18.0,42.0,5.0,8.0,249343892.0,12.0,520618424.0,poseidon,condorpool,poseidon-worker-2-container-12-15,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
unzip_ID0000031,None,compute,0,1694333255.0,,,1694333261.0,1694333282.0,1694333290.0,27578091.0,1694333280.0,1694333326.0,1694333303.0,1694333321.0,29981259.0,1694333326.0,1694333331.0,6.0,,19.0,46.0,5.0,8.0,237517035.0,18.0,539438752.0,poseidon,condorpool,poseidon-worker-2-container-8-11,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
unzip_ID0000076,None,compute,0,1694333255.0,,,1694333261.0,1694333281.0,1694333288.0,35628887.0,1694333280.0,1694333316.0,1694333300.0,1694333309.0,55927036.0,1694333316.0,1694333321.0,6.0,,19.0,36.0,5.0,7.0,233747923.0,9.0,523942844.0,poseidon,condorpool,poseidon-worker-1-container-4-7,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000056,None,compute,0,1694333255.0,,,1694333261.0,1694333282.0,1694333291.0,24478587.0,1694333280.0,1694333326.0,1694333304.0,1694333319.0,35973771.0,1694333326.0,1694333331.0,6.0,,19.0,46.0,5.0,9.0,232139969.0,15.0,528026776.0,poseidon,condorpool,poseidon-worker-1-container-12-15,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000111,None,compute,0,1694333255.0,,,1694333261.0,1694333281.0,1694333289.0,31196650.0,1694333279.0,1694333321.0,1694333302.0,1694333313.0,50480766.0,1694333321.0,1694333326.0,6.0,,18.0,42.0,5.0,8.0,256320311.0,11.0,567950764.0,poseidon,condorpool,poseidon-worker-2-container-24-27,unzip,/usr/bin/gunzip,,4.4,0,0,,,,,,,,,
unzip_ID0000071,None,compute,0,1694333255.0,,,1694333260.0,1694333281.0,1694333289.0,27677546.0,1694333279.0,1694333321.0,1694333302.0,1694333313.0,50462311.0,1694333321.0,1694333326.0,5.0,,19.0,42.0,5.0,8.0,240896692.0,11.0,539506600.0,poseidon,condorpool,poseidon-worker-2-container-20-23,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
