,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_predict-future-sales_0_local,None,auxiliary,0,1677323244.0,,,1677323245.0,,,0.0,1677323250.0,1677323260.0,,,0.0,1677323260.0,1677323265.0,1.0,,5.0,10.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
create_dir_predict-future-sales_0_condorpool,None,auxiliary,0,1677323244.0,,,1677323245.0,,,0.0,1677323250.0,1677323260.0,,,0.0,1677323260.0,1677323265.0,1.0,,5.0,10.0,5.0,,,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer,0.3,0,0,,,,,,,,,
stage_in_local_local_4_0,None,transfer,0,1677323265.0,,,1677323270.0,1677323270.0,1677323272.0,5878.0,1677323270.0,1677323280.0,,,0.0,1677323280.0,1677323285.0,5.0,,0.0,10.0,5.0,2.0,12577.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.4,0,0,,,,,,,,,
stage_in_local_condorpool_8_0,None,transfer,0,1677323265.0,,,1677323270.0,1677323270.0,1677323274.0,657.0,1677323270.0,1677323280.0,,,0.0,1677323280.0,1677323285.0,5.0,,0.0,10.0,5.0,4.0,2368.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0,,,,,,,,,
stage_in_local_condorpool_3_0,None,transfer,0,1677323265.0,,,1677323270.0,1677323270.0,1677323274.0,2942.0,1677323270.0,1677323280.0,,,0.0,1677323280.0,1677323285.0,5.0,,0.0,10.0,5.0,4.0,12704.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0,,,,,,,,,
stage_in_local_condorpool_2_0,None,transfer,0,1677323265.0,,,1677323270.0,1677323270.0,1677323276.0,9827.0,1677323270.0,1677323285.0,,,0.0,1677323285.0,1677323290.0,5.0,,0.0,15.0,5.0,6.0,55480.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,1.1,0,0,,,,,,,,,
stage_in_local_condorpool_1_0,None,transfer,0,1677323265.0,,,1677323270.0,1677323270.0,1677323275.0,3544.0,1677323270.0,1677323285.0,,,0.0,1677323285.0,1677323290.0,5.0,,0.0,15.0,5.0,5.0,15640.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.6,0,0,,,,,,,,,
stage_in_local_condorpool_0_0,None,transfer,0,1677323265.0,,,1677323270.0,1677323270.0,1677323280.0,94349024.0,1677323270.0,1677323290.0,,,0.0,1677323290.0,1677323295.0,5.0,,0.0,20.0,5.0,10.0,936801734.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,5.7,0,0,,,,,,,,,
stage_in_local_condorpool_7_0,None,transfer,0,1677323265.0,,,1677323270.0,1677323270.0,1677323274.0,981.0,1677323270.0,1677323280.0,,,0.0,1677323280.0,1677323285.0,5.0,,0.0,10.0,5.0,4.0,3488.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0,,,,,,,,,
stage_in_local_condorpool_6_0,None,transfer,0,1677323265.0,,,1677323270.0,1677323270.0,1677323274.0,2218.0,1677323270.0,1677323280.0,,,0.0,1677323280.0,1677323285.0,5.0,,0.0,10.0,5.0,4.0,7870.0,,,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,0.5,0,0,,,,,,,,,
preprocess_ID0000003,None,compute,0,1677323295.0,,,1677323300.0,1677323258.0,1677323275.0,45624179.2,1677323302.0,1677323345.0,1677323287.0,1677323294.0,23260499.0,1677323345.0,1677323350.0,5.0,,2.0,43.0,5.0,17.0,467356066.0,7.0,160257914.0,poseidon,condorpool,poseidon-worker-3-container-8-15,preprocess,/srv/preprocess,,4.3,0,0,,,,,,,,,
nlp_ID0000002,None,compute,0,1677323295.0,,,1677323300.0,1677323258.0,1677323274.0,44704184.8,1677323302.0,1677323615.0,1677323557.0,1677323562.0,594385.0,1677323615.0,1677323620.0,5.0,,2.0,313.0,5.0,16.0,369033604.0,5.0,2755872.0,poseidon,condorpool,poseidon-worker-1-container-0-7,nlp,/srv/nlp,,1703.7,0,0,0.1,21415720.0,8791.0,3120.0,5.0,1663.7,2.8,79317.5,879.1
eda_ID0000001,cpu_2,compute,0,1677323295.0,,,1677323300.0,1677323258.0,1677323275.0,48243129.3,1677323302.0,1677323375.0,1677323316.0,1677323320.0,276778.0,1677323375.0,1677323380.0,5.0,,2.0,73.0,5.0,17.0,464177772.0,4.0,1196967.0,poseidon,condorpool,poseidon-worker-2-container-8-15,eda,/srv/eda,,33.8,0,0,0.1,144954815.0,850383.0,27583.0,40.0,28.1,1.8,4831827.2,28346.1
feature_eng_1_ID0000005,None,compute,0,1677323350.0,,,1677323355.0,1677323312.0,1677323335.0,39628881.7,1677323357.0,1677323425.0,1677323359.0,1677323369.0,38921252.0,1677323425.0,1677323430.0,5.0,,2.0,68.0,5.0,23.0,528250191.0,10.0,393324463.0,poseidon,condorpool,poseidon-worker-3-container-8-15,feature_eng_1,/srv/feature_eng_1,,16.0,0,0,0.0,169638459.0,8.0,1787.0,1.0,8.0,2.0,16963845.9,0.8
feature_eng_0_ID0000004,None,compute,0,1677323350.0,,,1677323355.0,1677323312.0,1677323330.0,40022555.0,1677323356.0,1677323400.0,1677323341.0,1677323346.0,205475.0,1677323400.0,1677323405.0,5.0,,1.0,44.0,5.0,18.0,369949088.0,5.0,893320.0,poseidon,condorpool,poseidon-worker-3-container-8-15,feature_eng_0,/srv/feature_eng_0,,4.9,0,0,,,,,,,,,
feature_eng_5_ID0000009,None,compute,0,1677323430.0,,,1677323435.0,1677323393.0,1677323425.0,35138537.0,1677323437.0,1677323725.0,1677323657.0,1677323671.0,47112673.0,1677323725.0,1677323730.0,5.0,,2.0,288.0,5.0,32.0,856820455.0,14.0,655540227.0,poseidon,condorpool,poseidon-worker-3-container-8-15,feature_eng_5,/srv/feature_eng_5,,221.4,0,0,0.0,498324729.0,8.0,2093.0,1.0,199.3,20.7,2265112.4,0.8
stage_out_local_condorpool_1_0,None,transfer,0,1677323430.0,,,1677323435.0,,,0.0,1677323435.0,1677323445.0,1677323436.0,1677323440.0,91801219.0,1677323445.0,1677323450.0,5.0,,0.0,10.0,5.0,,,4.0,394217783.0,poseidon,local,host-10-100-100-12.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L predict-future-sales -T 2023-02-17T19:59:06+00:00 pegasus-transfer  --threads 2,2.2,0,0,,,,,,,,,
feature_eng_3_ID0000007,None,compute,0,1677323430.0,,,1677323435.0,1677323393.0,1677323420.0,44436976.0,1677323437.0,1677323615.0,1677323540.0,1677323562.0,54172975.0,1677323615.0,1677323620.0,5.0,,2.0,178.0,5.0,27.0,762217561.0,22.0,1179971921.0,poseidon,condorpool,poseidon-worker-3-container-8-15,feature_eng_3,/srv/feature_eng_3,,107.8,0,0,0.0,403666059.0,8.0,1526.0,1.0,68.0,32.0,4036660.6,0.8
feature_eng_4_ID0000008,cpu_2,compute,0,1677323430.0,,,1677323435.0,1677323393.0,1677323413.0,59686973.5,1677323437.0,1677323550.0,1677323474.0,1677323497.0,54228018.0,1677323550.0,1677323555.0,5.0,,2.0,113.0,5.0,20.0,761328752.0,23.0,1201824259.0,poseidon,condorpool,poseidon-worker-2-container-8-15,feature_eng_4,/srv/feature_eng_4,,49.1,0,0,0.0,402706736.0,8.0,1322.0,1.0,27.9,12.1,10067668.4,0.8
feature_eng_2_ID0000006,None,compute,0,1677323430.0,,,1677323435.0,1677323394.0,1677323423.0,34308663.4,1677323438.0,1677323800.0,1677323718.0,1677323748.0,57854986.0,1677323800.0,1677323805.0,5.0,,3.0,362.0,5.0,29.0,761320658.0,30.0,1748107178.0,poseidon,condorpool,poseidon-worker-3-container-8-15,feature_eng_2,/srv/feature_eng_2,,279.9,0,0,0.0,402835161.0,8.0,1781.0,1.0,206.3,63.7,1491982.1,0.8
