,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_1000-genome_0_condorpool,None,auxiliary,0,1663162035.0,,,1663162036.0,,,0.0,1663162041.0,1663162046.0,,,0.0,1663162046.0,1663162051.0,1.0,,5.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0,,,,,,,,,
individuals_ID0000047,None,compute,0,1663162051.0,,,1663162056.0,1663162198.0,1663162247.0,20631766.0,1663162077.0,1663163092.0,1663163199.0,1663163203.0,85887.0,1663163092.0,1663163097.0,5.0,,21.0,1015.0,5.0,49.0,1014283276.0,4.0,387951.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_11560/pegasus.rN0qW3qpe/individuals,,944.9,0,0,0.0,1015515556.0,5885982.0,125645.0,2510.0,935.3,3.6,1080335.7,6261.7
individuals_ID0000046,cpu_2,compute,0,1663162051.0,,,1663162056.0,1663162200.0,1663162263.0,16019237.0,1663162077.0,1663164053.0,1663164159.0,1663164163.0,78590.0,1663164053.0,1663164058.0,5.0,,21.0,1976.0,5.0,63.0,1014283276.0,4.0,357465.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_18191/pegasus.JBZ2I3BtE/individuals,,815.9,0,0,0.1,1034606207.0,6067060.0,134588.0,2539.0,813.4,2.5,547410.7,3210.1
individuals_ID0000045,None,compute,0,1663162051.0,,,1663162056.0,1663162197.0,1663162247.0,20383442.0,1663162077.0,1663163137.0,1663163243.0,1663163248.0,76440.0,1663163137.0,1663163142.0,5.0,,21.0,1060.0,5.0,50.0,1014283276.0,5.0,337328.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_12853/pegasus.7ni1C9UCD/individuals,,920.6,0,0,0.0,1016026891.0,4806200.0,125942.0,2523.0,913.9,5.8,1026289.8,4854.7
individuals_ID0000044,None,compute,0,1663162051.0,,,1663162056.0,1663162199.0,1663162263.0,15855589.0,1663162077.0,1663163072.0,1663163176.0,1663163180.0,102222.0,1663163072.0,1663163077.0,5.0,,21.0,995.0,5.0,64.0,1014283276.0,4.0,465519.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_14707/pegasus.JgqgQJtnQ/individuals,,906.9,0,0,0.0,1015492996.0,6937997.0,125571.0,2505.0,897.4,1.9,1128325.6,7708.9
individuals_ID0000049,None,compute,0,1663162051.0,,,1663162056.0,1663162199.0,1663162264.0,15594706.0,1663162077.0,1663163067.0,1663163175.0,1663163179.0,89071.0,1663163067.0,1663163072.0,5.0,,21.0,990.0,5.0,65.0,1014283276.0,4.0,409139.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_19995/pegasus.N3T3Se1oQ/individuals,,904.2,0,0,0.0,1015492053.0,6085883.0,125571.0,2500.0,897.7,1.7,1128324.5,6762.1
individuals_ID0000048,None,compute,0,1663162051.0,,,1663162056.0,1663162200.0,1663162259.0,17166197.0,1663162077.0,1663163087.0,1663163193.0,1663163198.0,107955.0,1663163087.0,1663163092.0,5.0,,21.0,1010.0,5.0,59.0,1014283276.0,5.0,488588.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_13753/pegasus.T7NM2TqEq/individuals,,928.0,0,0,0.0,1015496825.0,7002092.0,125591.0,2500.0,917.4,2.0,1103800.9,7611.0
individuals_ID0000032,None,compute,0,1663162051.0,,,1663162056.0,1663162198.0,1663162269.0,14294206.0,1663162077.0,1663163087.0,1663163193.0,1663163197.0,73224.0,1663163087.0,1663163092.0,5.0,,21.0,1010.0,5.0,71.0,1014283276.0,4.0,325407.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_12812/pegasus.RO1YrwWjk/individuals,,903.1,0,0,0.0,1015502302.0,5146185.0,125598.0,2502.0,893.1,2.3,1115936.6,5655.1
individuals_ID0000031,None,compute,0,1663162051.0,,,1663162056.0,1663162199.0,1663162254.0,18162048.0,1663162077.0,1663163082.0,1663163187.0,1663163191.0,56958.0,1663163082.0,1663163087.0,5.0,,21.0,1005.0,5.0,55.0,1014283276.0,4.0,259792.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_18295/pegasus.AGdJV9TD3/individuals,,926.1,0,0,0.0,1015505214.0,4446631.0,125613.0,2507.0,910.4,9.2,1103810.0,4833.3
individuals_ID0000030,None,compute,0,1663162051.0,,,1663162056.0,1663162200.0,1663162239.0,26134577.0,1663162077.0,1663163082.0,1663163189.0,1663163194.0,48815.0,1663163082.0,1663163087.0,5.0,,21.0,1005.0,5.0,39.0,1014283276.0,5.0,221462.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_16094/pegasus.g6Fpxi5k0/individuals,,943.0,0,0,0.0,1015514689.0,3250764.0,125645.0,2511.0,933.4,4.4,1080334.8,3458.3
