,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_1000-genome_0_condorpool,None,auxiliary,0,1662909230.0,,,1662909231.0,,,0.0,1662909235.0,1662909241.0,,,0.0,1662909241.0,1662909246.0,1.0,,4.0,6.0,5.0,,,,,poseidon,local,host-10-100-100-233.openstacklocal,pegasus::dirmanager,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::dirmanager -N null -i - -R local  -L 1000-genome -T 2022-08-03T06:30:23+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0,,,,,,,,,
individuals_ID0000047,cpu_2,compute,0,1662909246.0,,,1662909251.0,1662909384.0,1662909448.0,16007124.0,1662909271.0,1662910609.0,1662910707.0,1662910711.0,88942.0,1662910609.0,1662910614.0,5.0,,20.0,1338.0,5.0,64.0,1014283276.0,4.0,388336.0,poseidon,condorpool,worker1-container-0-3,individuals,/var/lib/condor/execute/dir_23582/pegasus.f0RM5bDxr/individuals,,816.1,0,0,0.0,1015618843.0,5889372.0,126084.0,2513.0,809.9,2.1,812495.1,4711.5
individuals_ID0000046,cpu_2,compute,0,1662909246.0,,,1662909251.0,1662909385.0,1662909456.0,14320134.0,1662909271.0,1662911254.0,1662911350.0,1662911355.0,81120.0,1662911254.0,1662911259.0,5.0,,20.0,1983.0,5.0,71.0,1014283276.0,5.0,357631.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_18918/pegasus.uonxPHbg0/individuals,,813.4,0,0,0.0,1015858283.0,5660138.0,127029.0,2497.0,802.5,2.1,540350.2,3010.7
individuals_ID0000045,None,compute,0,1662909246.0,,,1662909251.0,1662909386.0,1662909427.0,24370041.0,1662909271.0,1662910324.0,1662910422.0,1662910426.0,76391.0,1662910324.0,1662910329.0,5.0,,20.0,1053.0,5.0,41.0,1014283276.0,4.0,337376.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_24418/pegasus.PMzDrQ1Rs/individuals,,867.1,0,0,0.0,1015522882.0,4772953.0,125690.0,2498.0,853.3,4.7,1036247.8,4870.4
individuals_ID0000044,cpu_2,compute,0,1662909246.0,,,1662909251.0,1662909385.0,1662909459.0,13844882.0,1662909271.0,1662911444.0,1662911541.0,1662911545.0,106714.0,1662911444.0,1662911449.0,5.0,,20.0,2173.0,5.0,74.0,1014283276.0,4.0,466338.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_23501/pegasus.Dhfk5QlRa/individuals,,789.4,0,0,0.0,1015941307.0,6934703.0,127338.0,2503.0,779.6,2.9,490792.9,3350.1
individuals_ID0000049,None,compute,0,1662909246.0,,,1662909251.0,1662909387.0,1662909429.0,24072057.0,1662909273.0,1662910173.0,1662910273.0,1662910277.0,89819.0,1662910173.0,1662910178.0,5.0,,22.0,900.0,5.0,42.0,1014283276.0,4.0,409230.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_21532/pegasus.lHCmPr7lF/individuals,,838.1,0,0,0.0,1015467628.0,6046185.0,125468.0,2487.0,819.4,10.2,1223455.0,7284.6
individuals_ID0000048,cpu_2,compute,0,1662909246.0,,,1662909251.0,1662909384.0,1662909453.0,14824811.0,1662909271.0,1662910969.0,1662911067.0,1662911071.0,112740.0,1662910969.0,1662910974.0,5.0,,20.0,1698.0,5.0,69.0,1014283276.0,4.0,489487.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_19302/pegasus.O1zdnvFZV/individuals,,810.8,0,0,0.0,1015762225.0,7043829.0,126633.0,2514.0,805.0,1.7,634851.4,4402.4
individuals_ID0000032,None,compute,0,1662909246.0,,,1662909251.0,1662909384.0,1662909445.0,16781234.0,1662909271.0,1662910228.0,1662910325.0,1662910330.0,72554.0,1662910228.0,1662910233.0,5.0,,20.0,957.0,5.0,61.0,1014283276.0,5.0,325489.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_19434/pegasus.uqoKUMWG0/individuals,,874.8,0,0,0.0,1015487202.0,5166473.0,125538.0,2510.0,859.5,10.1,1167226.7,5938.5
individuals_ID0000031,None,compute,0,1662909246.0,,,1662909251.0,1662909384.0,1662909430.0,22440551.0,1662909271.0,1662910233.0,1662910332.0,1662910337.0,59300.0,1662910233.0,1662910238.0,5.0,,20.0,962.0,5.0,46.0,1014283276.0,5.0,259800.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_25305/pegasus.udOBFifOX/individuals,,895.7,0,0,0.0,1015491125.0,4443268.0,125558.0,2505.0,878.0,10.6,1141001.3,4992.4
individuals_ID0000030,cpu_2,compute,0,1662909246.0,,,1662909251.0,1662909386.0,1662909426.0,25421363.0,1662909272.0,1662911374.0,1662911471.0,1662911475.0,50016.0,1662911374.0,1662911379.0,5.0,,21.0,2102.0,5.0,40.0,1014283276.0,4.0,222238.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_22269/pegasus.2pm4FPFNR/individuals,,809.5,0,0,0.0,1015926414.0,3234681.0,127280.0,2495.0,797.4,2.6,500456.4,1593.4
