,anomaly_type,type,is_clustered,ready,pre_script_start,pre_script_end,submit,stage_in_start,stage_in_end,stage_in_effective_bytes_per_sec,execute_start,execute_end,stage_out_start,stage_out_end,stage_out_effective_bytes_per_sec,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode,kickstart_online_iowait,kickstart_online_bytes_read,kickstart_online_bytes_written,kickstart_online_read_system_calls,kickstart_online_write_system_calls,kickstart_online_utime,kickstart_online_stime,kickstart_online_bytes_read_per_second,kickstart_online_bytes_written_per_second
create_dir_casa-wind-full_0_condorpool,None,auxiliary,0,1694368654.0,,,1694368655.0,,,0.0,1694368660.0,1694368665.0,,,0.0,1694368665.0,1694368670.0,1.0,,5.0,5.0,5.0,,,,,poseidon,local,poseidon-submit,pegasus::dirmanager,/mnt/poseidon-data/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,pegasus-kickstart  -n pegasus::dirmanager -N null -i - -R local  -L casa-wind-full -T 2023-09-08T07:29:05+00:00 pegasus-transfer,0.2,0,0,,,,,,,,,
unzip_ID0000006,None,compute,0,1694368670.0,,,1694368675.0,1694368696.0,1694368703.0,32410260.0,1694368694.0,1694368735.0,1694368715.0,1694368726.0,45455058.0,1694368735.0,1694368740.0,5.0,,19.0,41.0,5.0,7.0,222753803.0,11.0,501616588.0,poseidon,condorpool,poseidon-worker-1-container-28-31,unzip,/usr/bin/gunzip,,3.9,0,0,,,,,,,,,
unzip_ID0000106,None,compute,0,1694368670.0,,,1694368675.0,1694368701.0,1694368709.0,28005376.0,1694368699.0,1694368740.0,1694368723.0,1694368734.0,44931840.0,1694368740.0,1694368745.0,5.0,,24.0,41.0,5.0,8.0,241199298.0,11.0,501821816.0,poseidon,condorpool,poseidon-worker-1-container-44-47,unzip,/usr/bin/gunzip,,4.0,0,0,,,,,,,,,
unzip_ID0000046,None,compute,0,1694368670.0,,,1694368675.0,1694368696.0,1694368706.0,24736855.0,1694368695.0,1694368740.0,1694368720.0,1694368732.0,44580081.0,1694368740.0,1694368745.0,5.0,,20.0,45.0,5.0,10.0,229692821.0,12.0,523855228.0,poseidon,condorpool,poseidon-worker-2-container-4-7,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000101,None,compute,0,1694368670.0,,,1694368675.0,1694368696.0,1694368703.0,34691619.0,1694368694.0,1694368740.0,1694368717.0,1694368730.0,43194196.0,1694368740.0,1694368745.0,5.0,,19.0,46.0,5.0,7.0,250988249.0,13.0,561551644.0,poseidon,condorpool,poseidon-worker-1-container-4-7,unzip,/usr/bin/gunzip,,4.3,0,0,,,,,,,,,
unzip_ID0000026,None,compute,0,1694368670.0,,,1694368675.0,1694368696.0,1694368705.0,24921425.0,1694368694.0,1694368740.0,1694368720.0,1694368733.0,40981785.0,1694368740.0,1694368745.0,5.0,,19.0,46.0,5.0,9.0,227963832.0,13.0,523917888.0,poseidon,condorpool,poseidon-worker-2-container-0-3,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000126,cpu_2,compute,0,1694368670.0,,,1694368675.0,1694368697.0,1694368706.0,26742969.0,1694368695.0,1694368745.0,1694368720.0,1694368738.0,28878706.0,1694368745.0,1694368750.0,5.0,,20.0,50.0,5.0,9.0,249343892.0,18.0,520618424.0,poseidon,condorpool,poseidon-worker-2-container-8-11,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
unzip_ID0000031,None,compute,0,1694368670.0,,,1694368675.0,1694368697.0,1694368704.0,34164042.0,1694368696.0,1694368740.0,1694368717.0,1694368730.0,42751771.0,1694368740.0,1694368745.0,5.0,,21.0,44.0,5.0,7.0,237517035.0,13.0,539438752.0,poseidon,condorpool,poseidon-worker-2-container-12-15,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
unzip_ID0000011,None,compute,0,1694368670.0,,,1694368675.0,1694368697.0,1694368706.0,26069509.0,1694368695.0,1694368745.0,1694368719.0,1694368737.0,31340252.0,1694368745.0,1694368750.0,5.0,,20.0,50.0,5.0,9.0,235998389.0,18.0,565205920.0,poseidon,condorpool,poseidon-worker-1-container-32-35,unzip,/usr/bin/gunzip,,4.2,0,0,,,,,,,,,
unzip_ID0000056,None,compute,0,1694368670.0,,,1694368675.0,1694368696.0,1694368705.0,24735514.0,1694368694.0,1694368740.0,1694368719.0,1694368731.0,43665880.0,1694368740.0,1694368745.0,5.0,,19.0,46.0,5.0,9.0,232139969.0,12.0,528026776.0,poseidon,condorpool,poseidon-worker-2-container-16-19,unzip,/usr/bin/gunzip,,4.1,0,0,,,,,,,,,
